table,section,item,final_G,final_A,final_C,final_F,final_M,final_R,reserve_potential,risk_surface,hazard,regime,minimum_state,maximum_state,hazard_reduction_pct,reserve_gain_pct,ug,parameter,PRCC_reserve,PRCC_hazard,elasticity_reserve,elasticity_hazard,rtol,atol,A0,F0
basin,,,,,,,,,0.41923227327291757,,0.4454751660133648,Constrained,,,,,,,,,,,,,0.08333333333333334,0.2833333333333333
basin,,,,,,,,,0.4183736065911911,,0.4465167371093009,Constrained,,,,,,,,,,,,,0.08333333333333334,0.3
basin,,,,,,,,,0.4175176851281302,,0.4475561919464059,Constrained,,,,,,,,,,,,,0.08333333333333334,0.31666666666666665
basin,,,,,,,,,0.416664503995029,,0.4485935189491177,Constrained,,,,,,,,,,,,,0.08333333333333334,0.3333333333333333
basin,,,,,,,,,0.4158140582328786,,0.4496287067673595,Constrained,,,,,,,,,,,,,0.08333333333333334,0.35
basin,,,,,,,,,0.4149663426200418,,0.45066174442203677,Constrained,,,,,,,,,,,,,0.08333333333333334,0.36666666666666664
basin,,,,,,,,,0.41412135198010486,,0.4516926210684938,Constrained,,,,,,,,,,,,,0.08333333333333334,0.3833333333333333
basin,,,,,,,,,0.41327908108835365,,0.45272132607115384,Constrained,,,,,,,,,,,,,0.08333333333333334,0.39999999999999997
basin,,,,,,,,,0.41243952458582556,,0.45374784906725324,Constrained,,,,,,,,,,,,,0.08333333333333334,0.41666666666666663
basin,,,,,,,,,0.41160267704027365,,0.4547721799206642,Constrained,,,,,,,,,,,,,0.08333333333333334,0.4333333333333333
basin,,,,,,,,,0.4107685329598312,,0.4557943087120493,Constrained,,,,,,,,,,,,,0.08333333333333334,0.45
basin,,,,,,,,,0.4099370865412921,,0.45681422592395987,Constrained,,,,,,,,,,,,,0.08333333333333334,0.4666666666666667
basin,,,,,,,,,0.4091083321652532,,0.45783192207320356,Constrained,,,,,,,,,,,,,0.08333333333333334,0.48333333333333334
basin,,,,,,,,,0.40828226406949997,,0.45884738795405805,Constrained,,,,,,,,,,,,,0.08333333333333334,0.5
basin,,,,,,,,,0.40745887639576983,,0.45986061460248373,Constrained,,,,,,,,,,,,,0.08333333333333334,0.5166666666666667
basin,,,,,,,,,0.40663816321797686,,0.46087159327496663,Constrained,,,,,,,,,,,,,0.08333333333333334,0.5333333333333333
basin,,,,,,,,,0.4058201185505948,,0.46188031544215996,Constrained,,,,,,,,,,,,,0.08333333333333334,0.55
basin,,,,,,,,,0.43071751342733966,,0.43165363274333407,Constrained,,,,,,,,,,,,,0.1,0.05
basin,,,,,,,,,0.4298250444562329,,0.4327187077146005,Constrained,,,,,,,,,,,,,0.1,0.06666666666666667
basin,,,,,,,,,0.4289353627281385,,0.43378184813588283,Constrained,,,,,,,,,,,,,0.1,0.08333333333333334
basin,,,,,,,,,0.4280484647499869,,0.4348430392887576,Constrained,,,,,,,,,,,,,0.1,0.1
basin,,,,,,,,,0.4271643468824682,,0.4359022667384864,Constrained,,,,,,,,,,,,,0.1,0.11666666666666667
basin,,,,,,,,,0.4262830053756539,,0.43695951629823326,Constrained,,,,,,,,,,,,,0.1,0.13333333333333333
basin,,,,,,,,,0.4254044363692155,,0.4380147740315967,Constrained,,,,,,,,,,,,,0.1,0.15000000000000002
basin,,,,,,,,,0.4245286358936683,,0.4390680262528091,Constrained,,,,,,,,,,,,,0.1,0.16666666666666669
basin,,,,,,,,,0.4236555998722247,,0.44011925952593856,Constrained,,,,,,,,,,,,,0.1,0.18333333333333335
basin,,,,,,,,,0.42278532412240777,,0.44116846066408394,Constrained,,,,,,,,,,,,,0.1,0.2
basin,,,,,,,,,0.4219178043573911,,0.44221561672866344,Constrained,,,,,,,,,,,,,0.1,0.21666666666666667
basin,,,,,,,,,0.4210530361875666,,0.4432607150284414,Constrained,,,,,,,,,,,,,0.1,0.23333333333333334
basin,,,,,,,,,0.420191015123064,,0.44430374311777493,Constrained,,,,,,,,,,,,,0.1,0.25
basin,,,,,,,,,0.41933173657845724,,0.44534468879323275,Constrained,,,,,,,,,,,,,0.1,0.26666666666666666
basin,,,,,,,,,0.4184751958813554,,0.4463835400874891,Constrained,,,,,,,,,,,,,0.1,0.2833333333333333
basin,,,,,,,,,0.41762138828469475,,0.44742028526093336,Constrained,,,,,,,,,,,,,0.1,0.3
basin,,,,,,,,,0.4167703086858631,,0.4484549130099006,Constrained,,,,,,,,,,,,,0.1,0.31666666666666665
basin,,,,,,,,,0.4159219522447023,,0.4494874120037423,Constrained,,,,,,,,,,,,,0.1,0.3333333333333333
basin,,,,,,,,,0.41507631388941313,,0.4505177712569783,Constrained,,,,,,,,,,,,,0.1,0.35
basin,,,,,,,,,0.41423338846392693,,0.45154598001775875,Constrained,,,,,,,,,,,,,0.1,0.36666666666666664
basin,,,,,,,,,0.4133931707401347,,0.4525720277589811,Constrained,,,,,,,,,,,,,0.1,0.3833333333333333
basin,,,,,,,,,0.4125556554204982,,0.45359590417693324,Constrained,,,,,,,,,,,,,0.1,0.39999999999999997
basin,,,,,,,,,0.41172083684926386,,0.4546175994005676,Constrained,,,,,,,,,,,,,0.1,0.41666666666666663
basin,,,,,,,,,0.4108887096607591,,0.4556371035170169,Constrained,,,,,,,,,,,,,0.1,0.4333333333333333
basin,,,,,,,,,0.41005926826197325,,0.4566544069512208,Constrained,,,,,,,,,,,,,0.1,0.45
basin,,,,,,,,,0.4092325069873205,,0.45766950035173,Constrained,,,,,,,,,,,,,0.1,0.4666666666666667
basin,,,,,,,,,0.4084084201103833,,0.4586823745820765,Constrained,,,,,,,,,,,,,0.1,0.48333333333333334
basin,,,,,,,,,0.40758700178765406,,0.45969302076129026,Constrained,,,,,,,,,,,,,0.1,0.5
basin,,,,,,,,,0.4067682459538652,,0.4607014303372921,Constrained,,,,,,,,,,,,,0.1,0.5166666666666667
basin,,,,,,,,,0.40595214673780894,,0.4617075947877459,Constrained,,,,,,,,,,,,,0.1,0.5333333333333333
basin,,,,,,,,,0.40513869808096203,,0.4627115058945905,Constrained,,,,,,,,,,,,,0.1,0.55
basin,,,,,,,,,0.4298934584519236,,0.43262713142930115,Constrained,,,,,,,,,,,,,0.11666666666666667,0.05
basin,,,,,,,,,0.4290060605069098,,0.4336874332283302,Constrained,,,,,,,,,,,,,0.11666666666666667,0.06666666666666667
basin,,,,,,,,,0.4281214339843413,,0.4347457945060109,Constrained,,,,,,,,,,,,,0.11666666666666667,0.08333333333333334
basin,,,,,,,,,0.42723957529036016,,0.43580220091581845,Constrained,,,,,,,,,,,,,0.11666666666666667,0.1
basin,,,,,,,,,0.4263604806721192,,0.43685663840471944,Constrained,,,,,,,,,,,,,0.11666666666666667,0.11666666666666667
basin,,,,,,,,,0.4254841462735398,,0.43790909316124244,Constrained,,,,,,,,,,,,,0.11666666666666667,0.13333333333333333
basin,,,,,,,,,0.42461056813139897,,0.4389595516208731,Constrained,,,,,,,,,,,,,0.11666666666666667,0.15000000000000002
basin,,,,,,,,,0.42373974217598753,,0.4400080004666255,Constrained,,,,,,,,,,,,,0.11666666666666667,0.16666666666666669
basin,,,,,,,,,0.42287166423341177,,0.4410544266278168,Constrained,,,,,,,,,,,,,0.11666666666666667,0.18333333333333335
basin,,,,,,,,,0.42200633002742294,,0.44209881727902295,Constrained,,,,,,,,,,,,,0.11666666666666667,0.2
basin,,,,,,,,,0.4211437351805243,,0.44314115983948354,Constrained,,,,,,,,,,,,,0.11666666666666667,0.21666666666666667
basin,,,,,,,,,0.4202838752148499,,0.44418144197259923,Constrained,,,,,,,,,,,,,0.11666666666666667,0.23333333333333334
basin,,,,,,,,,0.4194267455531868,,0.4452196515852615,Constrained,,,,,,,,,,,,,0.11666666666666667,0.25
basin,,,,,,,,,0.4185723415205762,,0.4462557768267014,Constrained,,,,,,,,,,,,,0.11666666666666667,0.26666666666666666
basin,,,,,,,,,0.41772065834697547,,0.44728980608652086,Constrained,,,,,,,,,,,,,0.11666666666666667,0.2833333333333333
basin,,,,,,,,,0.41687169117209605,,0.44832172799114905,Constrained,,,,,,,,,,,,,0.11666666666666667,0.3
basin,,,,,,,,,0.41602543505417877,,0.4493515313975837,Constrained,,,,,,,,,,,,,0.11666666666666667,0.31666666666666665
basin,,,,,,,,,0.4151818849850168,,0.4503792053829778,Constrained,,,,,,,,,,,,,0.11666666666666667,0.3333333333333333
basin,,,,,,,,,0.4143410356536282,,0.4514047394143606,Constrained,,,,,,,,,,,,,0.11666666666666667,0.35
basin,,,,,,,,,0.41350288188366147,,0.45242812303106283,Constrained,,,,,,,,,,,,,0.11666666666666667,0.36666666666666664
basin,,,,,,,,,0.41266741839692767,,0.4534493460178853,Constrained,,,,,,,,,,,,,0.11666666666666667,0.3833333333333333
basin,,,,,,,,,0.4118346397967355,,0.4544683984157795,Constrained,,,,,,,,,,,,,0.11666666666666667,0.39999999999999997
basin,,,,,,,,,0.4110045406187059,,0.45548527048511483,Constrained,,,,,,,,,,,,,0.11666666666666667,0.41666666666666663
basin,,,,,,,,,0.4101771153490513,,0.45649995269284105,Constrained,,,,,,,,,,,,,0.11666666666666667,0.4333333333333333
basin,,,,,,,,,0.4093523581207734,,0.4575124359279034,Constrained,,,,,,,,,,,,,0.11666666666666667,0.45
basin,,,,,,,,,0.40853026331221387,,0.45852271107330955,Constrained,,,,,,,,,,,,,0.11666666666666667,0.4666666666666667
basin,,,,,,,,,0.4077108251382977,,0.4595307692987235,Constrained,,,,,,,,,,,,,0.11666666666666667,0.48333333333333334
basin,,,,,,,,,0.40689403772510985,,0.46053660200617424,Constrained,,,,,,,,,,,,,0.11666666666666667,0.5
basin,,,,,,,,,0.4060798951407812,,0.4615402008077444,Constrained,,,,,,,,,,,,,0.11666666666666667,0.5166666666666667
basin,,,,,,,,,0.4052683913949078,,0.4625415575257809,Constrained,,,,,,,,,,,,,0.11666666666666667,0.5333333333333333
basin,,,,,,,,,0.4044595201629929,,0.46354066438612695,Constrained,,,,,,,,,,,,,0.11666666666666667,0.55
basin,,,,,,,,,0.42907219312318323,,0.43359851178951325,Constrained,,,,,,,,,,,,,0.13333333333333333,0.05
basin,,,,,,,,,0.42818984855177555,,0.4346540380446791,Constrained,,,,,,,,,,,,,0.13333333333333333,0.06666666666666667
basin,,,,,,,,,0.42731025943787637,,0.4357076182581201,Constrained,,,,,,,,,,,,,0.13333333333333333,0.08333333333333334
basin,,,,,,,,,0.4264334221721307,,0.4367592383870503,Constrained,,,,,,,,,,,,,0.13333333333333333,0.1
basin,,,,,,,,,0.425559332881221,,0.43780888476116203,Constrained,,,,,,,,,,,,,0.13333333333333333,0.11666666666666667
basin,,,,,,,,,0.4246879876024089,,0.43885654394243706,Constrained,,,,,,,,,,,,,0.13333333333333333,0.13333333333333333
basin,,,,,,,,,0.42381938227236315,,0.43990220273359604,Constrained,,,,,,,,,,,,,0.13333333333333333,0.15000000000000002
basin,,,,,,,,,0.42295351272457504,,0.44094584818111415,Constrained,,,,,,,,,,,,,0.13333333333333333,0.16666666666666669
basin,,,,,,,,,0.4220903746912972,,0.4419874675743111,Constrained,,,,,,,,,,,,,0.13333333333333333,0.18333333333333335
basin,,,,,,,,,0.42122996380559874,,0.443027048444095,Constrained,,,,,,,,,,,,,0.13333333333333333,0.2
basin,,,,,,,,,0.42037227560252827,,0.44406457856225046,Constrained,,,,,,,,,,,,,0.13333333333333333,0.21666666666666667
basin,,,,,,,,,0.41951730551975974,,0.44510004594103314,Constrained,,,,,,,,,,,,,0.13333333333333333,0.23333333333333334
basin,,,,,,,,,0.41866504889836964,,0.44613343883262335,Constrained,,,,,,,,,,,,,0.13333333333333333,0.25
basin,,,,,,,,,0.4178155009838781,,0.44716474572834997,Constrained,,,,,,,,,,,,,0.13333333333333333,0.26666666666666666
basin,,,,,,,,,0.41696865692785945,,0.44819395535746354,Constrained,,,,,,,,,,,,,0.13333333333333333,0.2833333333333333
basin,,,,,,,,,0.41612451179029364,,0.44922105668534307,Constrained,,,,,,,,,,,,,0.13333333333333333,0.3
basin,,,,,,,,,0.4152830605434653,,0.45024603891059,Constrained,,,,,,,,,,,,,0.13333333333333333,0.31666666666666665
basin,,,,,,,,,0.4144442980785942,,0.45126889146024535,Constrained,,,,,,,,,,,,,0.13333333333333333,0.3333333333333333
basin,,,,,,,,,0.41360821921689506,,0.4522896039820538,Constrained,,,,,,,,,,,,,0.13333333333333333,0.35
basin,,,,,,,,,0.4127748186319818,,0.4533081663990302,Constrained,,,,,,,,,,,,,0.13333333333333333,0.36666666666666664
basin,,,,,,,,,0.4119440908066746,,0.45432456893751205,Constrained,,,,,,,,,,,,,0.13333333333333333,0.3833333333333333
basin,,,,,,,,,0.41111603039495304,,0.45533880187436315,Constrained,,,,,,,,,,,,,0.13333333333333333,0.39999999999999997
basin,,,,,,,,,0.41029063185506387,,0.45635085579407497,Constrained,,,,,,,,,,,,,0.13333333333333333,0.41666666666666663
basin,,,,,,,,,0.4094678895742513,,0.4573607215006122,Constrained,,,,,,,,,,,,,0.13333333333333333,0.4333333333333333
basin,,,,,,,,,0.4086477978815648,,0.4583683900082348,Constrained,,,,,,,,,,,,,0.13333333333333333,0.45
basin,,,,,,,,,0.4078303510032306,,0.45937385257259716,Constrained,,,,,,,,,,,,,0.13333333333333333,0.4666666666666667
basin,,,,,,,,,0.4070155428950252,,0.4603771008059426,Constrained,,,,,,,,,,,,,0.13333333333333333,0.48333333333333334
basin,,,,,,,,,0.4062033677651894,,0.4613781263122528,Constrained,,,,,,,,,,,,,0.13333333333333333,0.5
basin,,,,,,,,,0.4053938196158924,,0.46237692100707956,Constrained,,,,,,,,,,,,,0.13333333333333333,0.5166666666666667
basin,,,,,,,,,0.4045868923870552,,0.4633734770163507,Constrained,,,,,,,,,,,,,0.13333333333333333,0.5333333333333333
basin,,,,,,,,,0.4037825799668353,,0.4643677866686034,Constrained,,,,,,,,,,,,,0.13333333333333333,0.55
basin,,,,,,,,,0.42825371484705876,,0.4345677606879208,Constrained,,,,,,,,,,,,,0.15000000000000002,0.05
basin,,,,,,,,,0.4273764058145004,,0.43561850946031067,Constrained,,,,,,,,,,,,,0.15000000000000002,0.06666666666666667
basin,,,,,,,,,0.4265018363000882,,0.43666730697743006,Constrained,,,,,,,,,,,,,0.15000000000000002,0.08333333333333334
basin,,,,,,,,,0.42563000247522376,,0.4377141396638128,Constrained,,,,,,,,,,,,,0.15000000000000002,0.1
basin,,,,,,,,,0.4247609004782747,,0.4387589941309159,Constrained,,,,,,,,,,,,,0.15000000000000002,0.11666666666666667
basin,,,,,,,,,0.42389452622772944,,0.4398018573179589,Constrained,,,,,,,,,,,,,0.15000000000000002,0.13333333333333333
basin,,,,,,,,,0.423030875558759,,0.4408427163930905,Constrained,,,,,,,,,,,,,0.15000000000000002,0.15000000000000002
basin,,,,,,,,,0.4221699442107146,,0.4418815587614905,Constrained,,,,,,,,,,,,,0.15000000000000002,0.16666666666666669
basin,,,,,,,,,0.42131172782534887,,0.44291837206711593,Constrained,,,,,,,,,,,,,0.15000000000000002,0.18333333333333335
basin,,,,,,,,,0.42045622194824817,,0.4439531441919185,Constrained,,,,,,,,,,,,,0.15000000000000002,0.2
basin,,,,,,,,,0.4196034220299114,,0.4449858632551329,Constrained,,,,,,,,,,,,,0.15000000000000002,0.21666666666666667
basin,,,,,,,,,0.4187533234264534,,0.4460165176127561,Constrained,,,,,,,,,,,,,0.15000000000000002,0.23333333333333334
basin,,,,,,,,,0.41790592140015514,,0.4470450958570984,Constrained,,,,,,,,,,,,,0.15000000000000002,0.25
basin,,,,,,,,,0.41706121112041195,,0.44807158681602494,Constrained,,,,,,,,,,,,,0.15000000000000002,0.26666666666666666
basin,,,,,,,,,0.4162191876651036,,0.4490959795518707,Constrained,,,,,,,,,,,,,0.15000000000000002,0.2833333333333333
basin,,,,,,,,,0.4153798460225195,,0.4501182633599318,Constrained,,,,,,,,,,,,,0.15000000000000002,0.3
basin,,,,,,,,,0.41454318109417243,,0.4511384277663124,Constrained,,,,,,,,,,,,,0.15000000000000002,0.31666666666666665
basin,,,,,,,,,0.41370918769904813,,0.45215646252477404,Constrained,,,,,,,,,,,,,0.15000000000000002,0.3333333333333333
basin,,,,,,,,,0.4128778605800715,,0.4531723576120961,Constrained,,,,,,,,,,,,,0.15000000000000002,0.35
basin,,,,,,,,,0.4120491944146342,,0.4541861032207515,Constrained,,,,,,,,,,,,,0.15000000000000002,0.36666666666666664
basin,,,,,,,,,0.4112231836473193,,0.4551976898732279,Constrained,,,,,,,,,,,,,0.15000000000000002,0.3833333333333333
basin,,,,,,,,,0.41039982274259157,,0.45620710824710275,Constrained,,,,,,,,,,,,,0.15000000000000002,0.39999999999999997
basin,,,,,,,,,0.40957910617155585,,0.4572143491851588,Constrained,,,,,,,,,,,,,0.15000000000000002,0.41666666666666663
basin,,,,,,,,,0.40876102826057525,,0.458219403798329,Constrained,,,,,,,,,,,,,0.15000000000000002,0.4333333333333333
basin,,,,,,,,,0.4079455832674096,,0.45922226341295896,Constrained,,,,,,,,,,,,,0.15000000000000002,0.45
basin,,,,,,,,,0.40713276539147913,,0.4602229195633762,Constrained,,,,,,,,,,,,,0.15000000000000002,0.4666666666666667
basin,,,,,,,,,0.4063225687759333,,0.4612213639902182,Constrained,,,,,,,,,,,,,0.15000000000000002,0.48333333333333334
basin,,,,,,,,,0.40551498720828494,,0.46221758884454883,Constrained,,,,,,,,,,,,,0.15000000000000002,0.5
basin,,,,,,,,,0.4047100148050958,,0.46321158621758596,Constrained,,,,,,,,,,,,,0.15000000000000002,0.5166666666666667
basin,,,,,,,,,0.40390764545782165,,0.4642033485207811,Constrained,,,,,,,,,,,,,0.15000000000000002,0.5333333333333333
basin,,,,,,,,,0.40310787299626144,,0.4651928683727916,Constrained,,,,,,,,,,,,,0.15000000000000002,0.55
basin,,,,,,,,,0.42743802089517946,,0.4355348652550223,Constrained,,,,,,,,,,,,,0.16666666666666669,0.05
basin,,,,,,,,,0.42656572946055915,,0.43658083496308736,Constrained,,,,,,,,,,,,,0.16666666666666669,0.06666666666666667
basin,,,,,,,,,0.425696161565624,,0.4376248485763069,Constrained,,,,,,,,,,,,,0.16666666666666669,0.08333333333333334
basin,,,,,,,,,0.42482931320397144,,0.43866689293331906,Constrained,,,,,,,,,,,,,0.16666666666666669,0.1
basin,,,,,,,,,0.4239651803239256,,0.4397069550789393,Constrained,,,,,,,,,,,,,0.16666666666666669,0.11666666666666667
basin,,,,,,,,,0.4231037588982265,,0.4407450222098495,Constrained,,,,,,,,,,,,,0.16666666666666669,0.13333333333333333
basin,,,,,,,,,0.42224504464127444,,0.44178108186630216,Constrained,,,,,,,,,,,,,0.16666666666666669,0.15000000000000002
basin,,,,,,,,,0.42138903319331733,,0.4428151218122381,Constrained,,,,,,,,,,,,,0.16666666666666669,0.16666666666666669
basin,,,,,,,,,0.42053572010656926,,0.44384713004255194,Constrained,,,,,,,,,,,,,0.16666666666666669,0.18333333333333335
basin,,,,,,,,,0.4196851008417036,,0.4448770947853676,Constrained,,,,,,,,,,,,,0.16666666666666669,0.2
basin,,,,,,,,,0.41883717076758337,,0.4459050045022168,Constrained,,,,,,,,,,,,,0.16666666666666669,0.21666666666666667
basin,,,,,,,,,0.4179919251615984,,0.4469308478877188,Constrained,,,,,,,,,,,,,0.16666666666666669,0.23333333333333334
basin,,,,,,,,,0.41714935921012875,,0.44795461386913166,Constrained,,,,,,,,,,,,,0.16666666666666669,0.25
basin,,,,,,,,,0.41630946800942414,,0.44897629160559493,Constrained,,,,,,,,,,,,,0.16666666666666669,0.26666666666666666
basin,,,,,,,,,0.4154722465670223,,0.4499958704869795,Constrained,,,,,,,,,,,,,0.16666666666666669,0.2833333333333333
basin,,,,,,,,,0.41463768980366267,,0.4510133401323709,Constrained,,,,,,,,,,,,,0.16666666666666669,0.3
basin,,,,,,,,,0.4138057925560474,,0.45202869038795257,Constrained,,,,,,,,,,,,,0.16666666666666669,0.31666666666666665
basin,,,,,,,,,0.41297654958054986,,0.4530419113242345,Constrained,,,,,,,,,,,,,0.16666666666666669,0.3333333333333333
basin,,,,,,,,,0.4121499555586113,,0.4540529932321514,Constrained,,,,,,,,,,,,,0.16666666666666669,0.35
basin,,,,,,,,,0.4113260051044423,,0.4550619266176425,Constrained,,,,,,,,,,,,,0.16666666666666669,0.36666666666666664
basin,,,,,,,,,0.4105046925721696,,0.4560687023305647,Constrained,,,,,,,,,,,,,0.16666666666666669,0.3833333333333333
basin,,,,,,,,,0.4096860124345817,,0.4570733113094089,Constrained,,,,,,,,,,,,,0.16666666666666669,0.39999999999999997
basin,,,,,,,,,0.4088699590843562,,0.45807574471510365,Constrained,,,,,,,,,,,,,0.16666666666666669,0.41666666666666663
basin,,,,,,,,,0.40805652679715965,,0.4590759939550065,Constrained,,,,,,,,,,,,,0.16666666666666669,0.4333333333333333
basin,,,,,,,,,0.4072457097790023,,0.46007405065056284,Constrained,,,,,,,,,,,,,0.16666666666666669,0.45
basin,,,,,,,,,0.4064375021726756,,0.46106990663245007,Constrained,,,,,,,,,,,,,0.16666666666666669,0.4666666666666667
basin,,,,,,,,,0.40563189806719535,,0.462063553933735,Constrained,,,,,,,,,,,,,0.16666666666666669,0.48333333333333334
basin,,,,,,,,,0.4048288914046236,,0.46305498485231683,Constrained,,,,,,,,,,,,,0.16666666666666669,0.5
basin,,,,,,,,,0.40402847598705993,,0.46404419194488494,Constrained,,,,,,,,,,,,,0.16666666666666669,0.5166666666666667
basin,,,,,,,,,0.40323064577872825,,0.46503116782278875,Constrained,,,,,,,,,,,,,0.16666666666666669,0.5333333333333333
basin,,,,,,,,,0.4024353945701493,,0.46601590537814797,Constrained,,,,,,,,,,,,,0.16666666666666669,0.55
basin,,,,,,,,,0.4266251084242474,,0.4364998128855113,Constrained,,,,,,,,,,,,,0.18333333333333335,0.05
basin,,,,,,,,,0.4257578165269674,,0.43754100231006576,Constrained,,,,,,,,,,,,,0.18333333333333335,0.06666666666666667
basin,,,,,,,,,0.42489323208500024,,0.4385802312186134,Constrained,,,,,,,,,,,,,0.18333333333333335,0.08333333333333334
basin,,,,,,,,,0.4240313510406396,,0.4396174867738401,Constrained,,,,,,,,,,,,,0.18333333333333335,0.1
basin,,,,,,,,,0.42317216924406664,,0.44065275637665446,Constrained,,,,,,,,,,,,,0.18333333333333335,0.11666666666666667
basin,,,,,,,,,0.4223156823040235,,0.4416860277518866,Constrained,,,,,,,,,,,,,0.18333333333333335,0.13333333333333333
basin,,,,,,,,,0.4214618860785634,,0.4427172886495086,Constrained,,,,,,,,,,,,,0.18333333333333335,0.15000000000000002
basin,,,,,,,,,0.4206107761271578,,0.4437465271728917,Constrained,,,,,,,,,,,,,0.18333333333333335,0.16666666666666669
basin,,,,,,,,,0.4197623478991488,,0.4447737316717916,Constrained,,,,,,,,,,,,,0.18333333333333335,0.18333333333333335
basin,,,,,,,,,0.41891659676676646,,0.4457988907193117,Constrained,,,,,,,,,,,,,0.18333333333333335,0.2
basin,,,,,,,,,0.41807351801779524,,0.44682199311561904,Constrained,,,,,,,,,,,,,0.18333333333333335,0.21666666666666667
basin,,,,,,,,,0.41723310685304205,,0.44784302788926006,Constrained,,,,,,,,,,,,,0.18333333333333335,0.23333333333333334
basin,,,,,,,,,0.4163953583858641,,0.4488619842972477,Constrained,,,,,,,,,,,,,0.18333333333333335,0.25
basin,,,,,,,,,0.4155602676427613,,0.44987885182445025,Constrained,,,,,,,,,,,,,0.18333333333333335,0.26666666666666666
basin,,,,,,,,,0.4147278295648306,,0.450893620182392,Constrained,,,,,,,,,,,,,0.18333333333333335,0.2833333333333333
basin,,,,,,,,,0.4138980390099519,,0.4519062793075442,Constrained,,,,,,,,,,,,,0.18333333333333335,0.3
basin,,,,,,,,,0.41307089075568715,,0.4529168193591212,Constrained,,,,,,,,,,,,,0.18333333333333335,0.31666666666666665
basin,,,,,,,,,0.412246379503151,,0.4539252307162128,Constrained,,,,,,,,,,,,,0.18333333333333335,0.3333333333333333
basin,,,,,,,,,0.4114244998823108,,0.4549315039739691,Constrained,,,,,,,,,,,,,0.18333333333333335,0.35
basin,,,,,,,,,0.41060524624840883,,0.45593563007666704,Constrained,,,,,,,,,,,,,0.18333333333333335,0.36666666666666664
basin,,,,,,,,,0.40978861315780113,,0.4569376000048409,Constrained,,,,,,,,,,,,,0.18333333333333335,0.3833333333333333
basin,,,,,,,,,0.4089745949997259,,0.45793740501668634,Constrained,,,,,,,,,,,,,0.18333333333333335,0.39999999999999997
basin,,,,,,,,,0.4081631860750128,,0.45893503659582047,Constrained,,,,,,,,,,,,,0.18333333333333335,0.41666666666666663
basin,,,,,,,,,0.40735438061317253,,0.4599304864395098,Constrained,,,,,,,,,,,,,0.18333333333333335,0.4333333333333333
basin,,,,,,,,,0.4065481727759749,,0.4609237464557416,Constrained,,,,,,,,,,,,,0.18333333333333335,0.45
basin,,,,,,,,,0.4057445566624325,,0.4619148087593489,Constrained,,,,,,,,,,,,,0.18333333333333335,0.4666666666666667
basin,,,,,,,,,0.4049435263158102,,0.46290366566679747,Constrained,,,,,,,,,,,,,0.18333333333333335,0.48333333333333334
basin,,,,,,,,,0.4041450756515418,,0.4638903097435817,Constrained,,,,,,,,,,,,,0.18333333333333335,0.5
basin,,,,,,,,,0.40334919842588146,,0.4648747338240486,Constrained,,,,,,,,,,,,,0.18333333333333335,0.5166666666666667
basin,,,,,,,,,0.4025558885727444,,0.465856930786814,Constrained,,,,,,,,,,,,,0.18333333333333335,0.5333333333333333
basin,,,,,,,,,0.4017651398498447,,0.4668368937895664,Constrained,,,,,,,,,,,,,0.18333333333333335,0.55
basin,,,,,,,,,0.4258149742720301,,0.4374625913437031,Constrained,,,,,,,,,,,,,0.2,0.05
basin,,,,,,,,,0.42495266394143744,,0.4384989995213512,Constrained,,,,,,,,,,,,,0.2,0.06666666666666667
basin,,,,,,,,,0.4240930447215083,,0.4395334432437905,Constrained,,,,,,,,,,,,,0.2,0.08333333333333334
basin,,,,,,,,,0.4232361126462396,,0.4405659099322557,Constrained,,,,,,,,,,,,,0.2,0.1
basin,,,,,,,,,0.42238186348481066,,0.4415963873264987,Constrained,,,,,,,,,,,,,0.2,0.11666666666666667
basin,,,,,,,,,0.42153029288737187,,0.4426248634188275,Constrained,,,,,,,,,,,,,0.2,0.13333333333333333
basin,,,,,,,,,0.42068139642610264,,0.4436513264246134,Constrained,,,,,,,,,,,,,0.2,0.15000000000000002
basin,,,,,,,,,0.4198351695088544,,0.44467576483297944,Constrained,,,,,,,,,,,,,0.2,0.16666666666666669
basin,,,,,,,,,0.4189916075589397,,0.4456981673013442,Constrained,,,,,,,,,,,,,0.2,0.18333333333333335
basin,,,,,,,,,0.4181507059720723,,0.4467185226754222,Constrained,,,,,,,,,,,,,0.2,0.2
basin,,,,,,,,,0.41731245994207344,,0.4477368200970197,Constrained,,,,,,,,,,,,,0.2,0.21666666666666667
basin,,,,,,,,,0.4164768645890292,,0.4487530489272754,Constrained,,,,,,,,,,,,,0.2,0.23333333333333334
basin,,,,,,,,,0.41564391495369174,,0.4497671987491255,Constrained,,,,,,,,,,,,,0.2,0.25
basin,,,,,,,,,0.4148136059958686,,0.4507792593677948,Constrained,,,,,,,,,,,,,0.2,0.26666666666666666
basin,,,,,,,,,0.4139859325950068,,0.45178922081004275,Constrained,,,,,,,,,,,,,0.2,0.2833333333333333
basin,,,,,,,,,0.4131608895522164,,0.45279707332251684,Constrained,,,,,,,,,,,,,0.2,0.3
basin,,,,,,,,,0.41233847150105635,,0.45380280742819895,Constrained,,,,,,,,,,,,,0.2,0.31666666666666665
basin,,,,,,,,,0.41151867306706846,,0.4548064138245907,Constrained,,,,,,,,,,,,,0.2,0.3333333333333333
basin,,,,,,,,,0.41070148885121305,,0.4558078833934411,Constrained,,,,,,,,,,,,,0.2,0.35
