A0,F0,reserve_potential,hazard,regime
0.15000000000000002,0.5,0.40551498720828494,0.46221758884454883,Constrained
0.15000000000000002,0.5166666666666667,0.4047100148050958,0.46321158621758596,Constrained
0.15000000000000002,0.5333333333333333,0.40390764545782165,0.4642033485207811,Constrained
0.15000000000000002,0.55,0.40310787299626144,0.4651928683727916,Constrained
0.16666666666666669,0.05,0.42743802089517946,0.4355348652550223,Constrained
0.16666666666666669,0.06666666666666667,0.42656572946055915,0.43658083496308736,Constrained
0.16666666666666669,0.08333333333333334,0.425696161565624,0.4376248485763069,Constrained
0.16666666666666669,0.1,0.42482931320397144,0.43866689293331906,Constrained
0.16666666666666669,0.11666666666666667,0.4239651803239256,0.4397069550789393,Constrained
0.16666666666666669,0.13333333333333333,0.4231037588982265,0.4407450222098495,Constrained
0.16666666666666669,0.15000000000000002,0.42224504464127444,0.44178108186630216,Constrained
0.16666666666666669,0.16666666666666669,0.42138903319331733,0.4428151218122381,Constrained
0.16666666666666669,0.18333333333333335,0.42053572010656926,0.44384713004255194,Constrained
0.16666666666666669,0.2,0.4196851008417036,0.4448770947853676,Constrained
0.16666666666666669,0.21666666666666667,0.41883717076758337,0.4459050045022168,Constrained
0.16666666666666669,0.23333333333333334,0.4179919251615984,0.4469308478877188,Constrained
0.16666666666666669,0.25,0.41714935921012875,0.44795461386913166,Constrained
0.16666666666666669,0.26666666666666666,0.41630946800942414,0.44897629160559493,Constrained
0.16666666666666669,0.2833333333333333,0.4154722465670223,0.4499958704869795,Constrained
0.16666666666666669,0.3,0.41463768980366267,0.4510133401323709,Constrained
0.16666666666666669,0.31666666666666665,0.4138057925560474,0.45202869038795257,Constrained
0.16666666666666669,0.3333333333333333,0.41297654958054986,0.4530419113242345,Constrained
0.16666666666666669,0.35,0.4121499555586113,0.4540529932321514,Constrained
0.16666666666666669,0.36666666666666664,0.4113260051044423,0.4550619266176425,Constrained
0.16666666666666669,0.3833333333333333,0.4105046925721696,0.4560687023305647,Constrained
0.16666666666666669,0.39999999999999997,0.4096860124345817,0.4570733113094089,Constrained
0.16666666666666669,0.41666666666666663,0.4088699590843562,0.45807574471510365,Constrained
0.16666666666666669,0.4333333333333333,0.40805652679715965,0.4590759939550065,Constrained
0.16666666666666669,0.45,0.4072457097790023,0.46007405065056284,Constrained
0.16666666666666669,0.4666666666666667,0.4064375021726756,0.46106990663245007,Constrained
0.16666666666666669,0.48333333333333334,0.40563189806719535,0.462063553933735,Constrained
0.16666666666666669,0.5,0.4048288914046236,0.46305498485231683,Constrained
0.16666666666666669,0.5166666666666667,0.40402847598705993,0.46404419194488494,Constrained
0.16666666666666669,0.5333333333333333,0.40323064577872825,0.46503116782278875,Constrained
0.16666666666666669,0.55,0.4024353945701493,0.46601590537814797,Constrained
0.18333333333333335,0.05,0.4266251084242474,0.4364998128855113,Constrained
0.18333333333333335,0.06666666666666667,0.4257578165269674,0.43754100231006576,Constrained
0.18333333333333335,0.08333333333333334,0.42489323208500024,0.4385802312186134,Constrained
0.18333333333333335,0.1,0.4240313510406396,0.4396174867738401,Constrained
0.18333333333333335,0.11666666666666667,0.42317216924406664,0.44065275637665446,Constrained
0.18333333333333335,0.13333333333333333,0.4223156823040235,0.4416860277518866,Constrained
0.18333333333333335,0.15000000000000002,0.4214618860785634,0.4427172886495086,Constrained
0.18333333333333335,0.16666666666666669,0.4206107761271578,0.4437465271728917,Constrained
0.18333333333333335,0.18333333333333335,0.4197623478991488,0.4447737316717916,Constrained
0.18333333333333335,0.2,0.41891659676676646,0.4457988907193117,Constrained
0.18333333333333335,0.21666666666666667,0.41807351801779524,0.44682199311561904,Constrained
0.18333333333333335,0.23333333333333334,0.41723310685304205,0.44784302788926006,Constrained
0.18333333333333335,0.25,0.4163953583858641,0.4488619842972477,Constrained
0.18333333333333335,0.26666666666666666,0.4155602676427613,0.44987885182445025,Constrained
0.18333333333333335,0.2833333333333333,0.4147278295648306,0.450893620182392,Constrained
0.18333333333333335,0.3,0.4138980390099519,0.4519062793075442,Constrained
0.18333333333333335,0.31666666666666665,0.41307089075568715,0.4529168193591212,Constrained
0.18333333333333335,0.3333333333333333,0.412246379503151,0.4539252307162128,Constrained
0.18333333333333335,0.35,0.4114244998823108,0.4549315039739691,Constrained
0.18333333333333335,0.36666666666666664,0.41060524624840883,0.45593563007666704,Constrained
0.18333333333333335,0.3833333333333333,0.40978861315780113,0.4569376000048409,Constrained
0.18333333333333335,0.39999999999999997,0.4089745949997259,0.45793740501668634,Constrained
0.18333333333333335,0.41666666666666663,0.4081631860750128,0.45893503659582047,Constrained
0.18333333333333335,0.4333333333333333,0.40735438061317253,0.4599304864395098,Constrained
0.18333333333333335,0.45,0.4065481727759749,0.4609237464557416,Constrained
